id,age,edu,edu_num,male,use_int_s,pri_con_m_b,inf_sha_att_m_b,inf_sha_beh_m_b,tim_int_m,tim_int_wor_m,tim_int_wee_m,t1_pri_con_01,t1_pri_con_02,t1_pri_con_03,t1_pri_con_04,t1_pri_con_05,t1_pri_con_06,t1_pri_con_07,t1_pri_con_08,t1_pri_con_09,t1_inf_sha_beh_01,t1_inf_sha_beh_02,t1_inf_sha_beh_03,t1_inf_sha_beh_04,t1_inf_sha_beh_05,t1_inf_sha_beh_06,t1_inf_sha_beh_07,t1_inf_sha_beh_08,t1_inf_sha_beh_09,t1_inf_sha_beh_10,t1_inf_sha_beh_11,t1_inf_sha_att_01,t1_inf_sha_att_02,t1_inf_sha_att_03,t1_inf_sha_att_04,t1_inf_sha_att_05,t1_inf_sha_att_06,t1_inf_sha_att_07,t1_inf_sha_att_08,t1_inf_sha_att_09,t1_inf_sha_att_10,t1_inf_sha_att_11,t1_tim_int_01,t1_tim_int_02,t1_tim_int_03,t1_tim_int_04,t1_tim_int_05,t1_na_per,t1_na_per_inf_sha_beh,t1_tim_int_wor,t1_tim_int_wee,t1_use_int,t1_tim_int,t1_pri_con_m,t1_inf_sha_att_m,t1_inf_sha_beh_m,t2_pri_con_01,t2_pri_con_02,t2_pri_con_03,t2_pri_con_04,t2_pri_con_05,t2_pri_con_06,t2_pri_con_07,t2_pri_con_08,t2_pri_con_09,t2_inf_sha_beh_01,t2_inf_sha_beh_02,t2_inf_sha_beh_03,t2_inf_sha_beh_04,t2_inf_sha_beh_05,t2_inf_sha_beh_06,t2_inf_sha_beh_07,t2_inf_sha_beh_08,t2_inf_sha_beh_09,t2_inf_sha_beh_10,t2_inf_sha_beh_11,t2_inf_sha_att_01,t2_inf_sha_att_02,t2_inf_sha_att_03,t2_inf_sha_att_04,t2_inf_sha_att_05,t2_inf_sha_att_06,t2_inf_sha_att_07,t2_inf_sha_att_08,t2_inf_sha_att_09,t2_inf_sha_att_10,t2_inf_sha_att_11,t2_tim_int_01,t2_tim_int_02,t2_tim_int_03,t2_tim_int_04,t2_tim_int_05,t2_na_per,t2_na_per_inf_sha_beh,t2_tim_int_wor,t2_tim_int_wee,t2_use_int,t2_tim_int,t2_pri_con_m,t2_inf_sha_att_m,t2_inf_sha_beh_m,t3_pri_con_01,t3_pri_con_02,t3_pri_con_03,t3_pri_con_04,t3_pri_con_05,t3_pri_con_06,t3_pri_con_07,t3_pri_con_08,t3_pri_con_09,t3_inf_sha_beh_01,t3_inf_sha_beh_02,t3_inf_sha_beh_03,t3_inf_sha_beh_04,t3_inf_sha_beh_05,t3_inf_sha_beh_06,t3_inf_sha_beh_07,t3_inf_sha_beh_08,t3_inf_sha_beh_09,t3_inf_sha_beh_10,t3_inf_sha_beh_11,t3_inf_sha_att_01,t3_inf_sha_att_02,t3_inf_sha_att_03,t3_inf_sha_att_04,t3_inf_sha_att_05,t3_inf_sha_att_06,t3_inf_sha_att_07,t3_inf_sha_att_08,t3_inf_sha_att_09,t3_inf_sha_att_10,t3_inf_sha_att_11,t3_tim_int_01,t3_tim_int_02,t3_tim_int_03,t3_tim_int_04,t3_tim_int_05,t3_na_per,t3_na_per_inf_sha_beh,t3_tim_int_wor,t3_tim_int_wee,t3_use_int,t3_tim_int,t3_pri_con_m,t3_inf_sha_att_m,t3_inf_sha_beh_m,t4_pri_con_01,t4_pri_con_02,t4_pri_con_03,t4_pri_con_04,t4_pri_con_05,t4_pri_con_06,t4_pri_con_07,t4_pri_con_08,t4_pri_con_09,t4_inf_sha_beh_01,t4_inf_sha_beh_02,t4_inf_sha_beh_03,t4_inf_sha_beh_04,t4_inf_sha_beh_05,t4_inf_sha_beh_06,t4_inf_sha_beh_07,t4_inf_sha_beh_08,t4_inf_sha_beh_09,t4_inf_sha_beh_10,t4_inf_sha_beh_11,t4_inf_sha_att_01,t4_inf_sha_att_02,t4_inf_sha_att_03,t4_inf_sha_att_04,t4_inf_sha_att_05,t4_inf_sha_att_06,t4_inf_sha_att_07,t4_inf_sha_att_08,t4_inf_sha_att_09,t4_inf_sha_att_10,t4_inf_sha_att_11,t4_tim_int_01,t4_tim_int_02,t4_tim_int_03,t4_tim_int_04,t4_tim_int_05,t4_na_per,t4_na_per_inf_sha_beh,t4_tim_int_wor,t4_tim_int_wee,t4_use_int,t4_tim_int,t4_pri_con_m,t4_inf_sha_att_m,t4_inf_sha_beh_m,t5_pri_con_01,t5_pri_con_02,t5_pri_con_03,t5_pri_con_04,t5_pri_con_05,t5_pri_con_06,t5_pri_con_07,t5_pri_con_08,t5_pri_con_09,t5_inf_sha_beh_01,t5_inf_sha_beh_02,t5_inf_sha_beh_03,t5_inf_sha_beh_04,t5_inf_sha_beh_05,t5_inf_sha_beh_06,t5_inf_sha_beh_07,t5_inf_sha_beh_08,t5_inf_sha_beh_09,t5_inf_sha_beh_10,t5_inf_sha_beh_11,t5_inf_sha_att_01,t5_inf_sha_att_02,t5_inf_sha_att_03,t5_inf_sha_att_04,t5_inf_sha_att_05,t5_inf_sha_att_06,t5_inf_sha_att_07,t5_inf_sha_att_08,t5_inf_sha_att_09,t5_inf_sha_att_10,t5_inf_sha_att_11,t5_tim_int_01,t5_tim_int_02,t5_tim_int_03,t5_tim_int_04,t5_tim_int_05,t5_na_per,t5_na_per_inf_sha_beh,t5_tim_int_wor,t5_tim_int_wee,t5_use_int,t5_tim_int,t5_pri_con_m,t5_inf_sha_att_m,t5_inf_sha_beh_m
204389,60,Hauptschule,2,1,5,3,1.4,3.4,57.857142857142854,67.5,90,3,4,4,4,4,4,4,4,4,2,2,2,2,2,2,3,2,1,2,2,2,2,2,3,2,2,3,2,1,2,2,NA,30,NA,30,0,0.05263157894736842,0,NA,NA,1,NA,3.888888888888889,2.090909090909091,2,3,4,4,4,5,4,4,4,5,4,1,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,3,2,1,2,2,NA,30,NA,60,NA,0.07894736842105263,0,NA,NA,1,NA,4.111111111111111,1.9090909090909092,1.8181818181818181,3,4,3,3,4,3,4,4,5,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,1,3,3,NA,30,NA,15,NA,0.07894736842105263,0,NA,NA,1,NA,3.6666666666666665,2.1818181818181817,1.8181818181818181,3,4,4,4,4,3,5,4,5,4,1,2,2,2,2,3,1,1,1,1,1,1,2,2,2,2,3,2,1,2,1,0,45,1,30,NA,0.02631578947368421,0,45,90,1,57.857142857142854,4,1.7272727272727273,1.8181818181818181,3,4,3,3,4,3,4,3,5,5,5,4,3,3,4,4,5,5,5,5,1,1,2,3,3,2,3,2,1,1,1,1,30,NA,30,NA,0.05263157894736842,0,90,NA,1,NA,3.5555555555555554,1.8181818181818181,4.363636363636363
203607,60,Realschule,3,1,5,5,1,1.8,263.14285714285717,294,186,5,5,5,5,5,5,5,5,5,1,1,3,3,3,3,3,3,1,1,1,1,4,3,3,3,3,3,3,1,1,1,5,0,3,0,0,0,0,300,180,1,265.7142857142857,5,2.3636363636363638,2.090909090909091,5,5,5,5,5,5,5,3,5,1,1,2,2,2,2,2,2,2,1,1,1,5,1,1,1,1,1,1,1,1,1,6,0,4,0,NA,0.02631578947368421,0,360,240,1,325.7142857142857,4.777777777777778,1.3636363636363635,1.6363636363636365,5,5,5,5,5,5,5,3,5,1,1,2,2,2,2,2,2,2,1,1,1,4,4,4,4,4,3,3,1,1,1,5,30,3,30,NA,0.02631578947368421,0,330,210,1,295.7142857142857,4.777777777777778,2.727272727272727,1.6363636363636365,5,5,5,5,5,5,5,3,5,1,1,2,2,2,2,2,2,1,1,1,1,4,3,3,3,3,3,3,1,1,1,3,0,2,0,NA,0.02631578947368421,0,180,120,1,162.85714285714286,4.777777777777778,2.3636363636363638,1.5454545454545454,5,5,5,5,5,5,5,3,5,5,5,4,4,4,4,4,5,5,5,5,1,5,1,1,1,1,1,1,1,1,1,5,0,3,0,NA,0.02631578947368421,0,300,180,1,265.7142857142857,4.777777777777778,1.3636363636363635,4.545454545454546
200415,60,Berufausbildung,4,2,5,2.4,1,2.4,128.57142857142858,140,97.5,3,4,3,3,4,2,3,3,4,1,1,3,3,3,3,3,2,1,2,2,1,1,3,3,3,2,2,1,1,2,2,1,30,0,30,0,0,0,90,30,1,72.85714285714286,3.2222222222222223,1.9090909090909092,2.1818181818181817,3,4,5,4,NA,4,4,5,5,4,2,4,4,4,4,4,4,1,2,2,1,1,3,2,1,1,3,1,1,1,1,NA,20,NA,60,NA,0.10526315789473684,0,NA,NA,1,NA,4.25,1.4545454545454546,3.1818181818181817,2,3,4,3,3,3,1,3,4,1,1,2,2,2,2,2,2,2,2,2,1,1,3,3,3,3,3,2,2,3,2,2,0,1,0,NA,0.02631578947368421,0,120,60,1,102.85714285714286,2.888888888888889,2.3636363636363638,1.8181818181818181,1,3,3,3,3,3,2,3,4,4,1,2,2,2,2,3,2,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,NA,1,30,NA,0.07894736842105263,0,NA,90,1,NA,2.7777777777777777,1.9090909090909092,2.1818181818181817,3,3,2,3,2,2,2,2,3,2,2,1,1,1,1,3,1,2,1,1,1,1,4,3,3,2,5,1,1,2,2,3,30,3,30,NA,0.02631578947368421,0,210,210,1,210,2.4444444444444446,2.272727272727273,1.4545454545454546
200426,60,NA,NA,1,5,3,2.2,1,15,15,45,2,4,3,4,1,3,4,4,4,1,2,3,3,2,2,2,2,1,2,2,2,4,4,4,3,3,4,3,2,3,3,0,15,0,15,0,0,0,15,15,1,15,3.2222222222222223,3.1818181818181817,2,3,4,3,4,1,3,4,4,4,1,2,3,3,2,2,3,3,1,2,2,1,2,4,4,3,3,4,3,1,3,4,NA,15,NA,15,NA,0.07894736842105263,0,NA,NA,1,NA,3.3333333333333335,2.909090909090909,2.1818181818181817,4,5,4,4,5,3,4,5,5,1,1,4,4,4,3,4,5,1,2,2,2,2,4,4,3,3,4,3,1,3,4,NA,30,NA,45,NA,0.07894736842105263,0,NA,NA,1,NA,4.333333333333333,3,2.8181818181818183,3,4,3,4,2,2,3,4,4,1,1,5,5,4,4,4,5,1,2,2,3,3,4,4,3,3,4,3,1,4,4,NA,30,1,NA,NA,0.07894736842105263,0,NA,NA,1,NA,3.2222222222222223,3.272727272727273,3.090909090909091,3,4,3,4,1,3,4,4,3,1,1,1,1,1,1,1,1,1,1,1,3,3,4,4,3,3,4,3,1,3,3,NA,45,1,15,NA,0.3421052631578947,1,NA,75,1,NA,3.2222222222222223,3.090909090909091,1
204486,60,Abitur,5,1,5,3.4,1,1.8,19.25,19.25,19.25,3,2,2,4,2,2,4,5,5,1,1,3,3,3,2,3,2,1,1,1,1,3,3,3,2,1,4,3,1,2,1,0,15,0,15,0,0,0,15,15,1,15,3.2222222222222223,2.1818181818181817,1.9090909090909092,4,3,1,4,1,3,2,5,5,1,1,3,3,2,2,4,4,1,1,1,1,1,2,2,1,1,4,4,1,1,1,NA,2,NA,2,NA,0.07894736842105263,0,NA,NA,1,NA,3.111111111111111,1.7272727272727273,2.090909090909091,3,3,3,5,2,2,4,5,5,1,1,3,3,3,3,4,3,2,2,2,1,1,3,3,3,3,4,4,1,2,2,0,2,0,2,NA,0.02631578947368421,0,2,2,1,2,3.5555555555555554,2.4545454545454546,2.4545454545454546,4,2,3,4,3,3,4,5,4,1,1,4,4,4,4,4,4,1,1,1,1,1,4,4,3,3,4,3,1,1,1,0,15,0,15,NA,0.02631578947368421,0,15,15,1,15,3.5555555555555554,2.3636363636363638,2.6363636363636362,3,3,1,4,3,3,4,5,5,5,5,1,1,3,3,1,4,5,5,5,1,1,3,3,3,3,3,3,1,1,1,0,45,0,45,NA,0.02631578947368421,0,45,45,1,45,3.4444444444444446,2.090909090909091,3.4545454545454546
201199,60,Abitur,5,1,5,3.6,1.6,1.2,NaN,NaN,NaN,2,3,3,3,3,3,5,4,4,1,1,3,3,3,3,3,2,1,1,1,1,1,5,5,5,5,3,3,1,1,1,2,NA,2,NA,0,0.05263157894736842,0,NA,NA,1,NA,3.3333333333333335,2.8181818181818183,2,4,3,4,4,4,3,5,4,4,1,1,2,2,2,2,2,1,1,1,1,4,4,4,4,4,4,2,1,1,1,1,2,NA,2,NA,NA,0.07894736842105263,0,NA,NA,1,NA,3.888888888888889,2.727272727272727,1.4545454545454546,4,4,4,4,3,3,5,4,5,1,1,3,3,3,3,2,2,1,1,1,1,1,4,4,4,4,2,2,1,1,1,2,NA,2,NA,NA,0.07894736842105263,0,NA,NA,1,NA,4,2.272727272727273,1.9090909090909092,4,4,4,4,4,4,5,4,4,1,1,2,2,2,2,2,2,1,1,1,1,1,3,3,3,3,3,3,2,1,1,4,NA,4,NA,NA,0.07894736842105263,0,NA,NA,1,NA,4.111111111111111,2.1818181818181817,1.5454545454545454,4,4,4,4,4,4,5,4,3,2,2,3,3,3,3,3,2,2,2,2,1,1,3,3,3,3,3,2,1,1,1,3,NA,3,NA,NA,0.07894736842105263,0,NA,NA,1,NA,4,2,2.4545454545454546
203002,60,Abitur,5,1,5,1,1.6,2,149.14285714285714,114,237,1,3,5,3,5,3,3,5,5,2,2,4,4,4,4,4,4,1,2,2,4,2,4,4,4,4,4,4,1,1,1,2,0,2,0,0,0,0,120,120,1,120,3.6666666666666665,3,3,1,3,3,1,3,3,3,3,1,2,1,5,5,5,5,5,5,1,5,1,1,1,5,5,5,5,2,5,1,2,2,1,30,6,45,NA,0.02631578947368421,0,90,405,1,180,2.3333333333333335,3.090909090909091,3.6363636363636362,1,1,5,1,5,1,1,1,3,2,1,3,3,3,3,3,3,1,3,3,1,5,5,5,1,1,1,1,1,5,1,1,0,2,0,NA,0.02631578947368421,0,60,120,1,77.14285714285714,2.111111111111111,2.4545454545454546,2.5454545454545454,1,3,5,3,5,1,1,1,1,2,1,4,4,2,2,4,4,1,1,1,1,1,3,4,4,4,4,4,1,4,1,3,0,5,0,NA,0.02631578947368421,0,180,300,1,214.28571428571428,2.3333333333333335,2.8181818181818183,2.3636363636363638,1,3,5,3,5,3,3,3,3,2,2,3,3,3,3,3,3,2,1,1,1,5,4,4,4,4,4,4,1,4,4,2,0,4,0,NA,0.02631578947368421,0,120,240,1,154.28571428571428,3.2222222222222223,3.5454545454545454,2.3636363636363638
202180,60,Abitur,5,2,5,4,2.4,2.8,175.71428571428572,228,52.5,4,4,4,4,5,4,4,4,4,3,1,2,2,2,2,2,2,1,1,1,5,5,2,2,2,2,4,2,1,1,2,2,0,0,30,0,0,0,120,30,1,94.28571428571429,4.111111111111111,2.5454545454545454,1.7272727272727273,4,5,5,5,5,4,5,5,5,3,1,3,3,2,2,5,2,1,1,1,1,3,3,3,2,2,4,1,1,1,1,2,0,1,0,NA,0.02631578947368421,0,120,60,1,102.85714285714286,4.777777777777778,2,2.1818181818181817,5,5,5,5,5,3,5,5,5,1,1,3,3,3,3,3,3,1,1,1,1,3,3,3,1,1,3,3,1,1,1,4,0,NA,15,NA,0.05263157894736842,0,240,NA,1,NA,4.777777777777778,1.9090909090909092,2.090909090909091,4,5,5,5,5,2,5,5,5,3,1,2,2,2,2,5,5,2,2,1,3,3,3,2,2,1,5,1,1,1,1,9,0,1,0,NA,0.02631578947368421,0,540,60,1,402.85714285714283,4.555555555555555,2.090909090909091,2.4545454545454546,3,5,5,5,4,5,4,3,5,4,5,1,4,4,4,1,5,5,5,5,2,3,4,4,3,2,5,1,1,1,1,2,0,1,0,NA,0.02631578947368421,0,120,60,1,102.85714285714286,4.333333333333333,2.4545454545454546,3.909090909090909
201214,60,NA,NA,1,5,3.8,1.6,1,142.5,142.5,142.5,4,4,5,5,4,5,5,4,5,1,1,2,2,2,2,2,2,1,2,2,1,2,3,3,2,1,4,2,2,3,3,3,0,3,0,0,0,0,180,180,1,180,4.555555555555555,2.3636363636363638,1.7272727272727273,4,4,4,4,4,5,5,4,5,1,1,2,2,2,2,2,2,1,2,2,1,3,4,4,3,3,4,4,1,4,4,1,0,1,0,NA,0.02631578947368421,0,60,60,1,60,4.333333333333333,3.1818181818181817,1.7272727272727273,4,4,4,4,3,4,5,5,5,1,1,2,2,2,2,2,2,1,2,2,2,2,4,3,3,3,4,3,2,3,3,2,30,2,30,NA,0.02631578947368421,0,150,150,1,150,4.222222222222222,2.909090909090909,1.7272727272727273,3,4,4,5,1,5,5,4,5,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,5,2,1,2,2,4,NA,NA,NA,NA,0.10526315789473684,0,NA,NA,1,NA,4,2.1818181818181817,1.5454545454545454,4,4,5,5,4,4,5,5,5,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,2,1,3,3,1,3,3,3,0,3,0,NA,0.3157894736842105,1,180,180,1,180,4.555555555555555,2.3636363636363638,1
201515,60,Berufausbildung,4,2,5,3.8,1.4,1.8,NaN,NaN,80,4,4,5,5,5,4,5,5,5,1,2,3,3,3,3,3,2,1,2,2,2,3,4,4,4,4,4,1,1,1,1,NA,10,2,NA,0,0.05263157894736842,0,NA,NA,1,NA,4.666666666666667,2.6363636363636362,2.272727272727273,3,5,5,4,4,5,5,5,5,1,2,4,4,4,4,4,2,1,3,3,1,3,4,4,4,4,3,2,1,3,3,NA,30,1,20,NA,0.05263157894736842,0,NA,80,1,NA,4.555555555555555,2.909090909090909,2.909090909090909,5,5,5,5,3,3,5,5,5,1,2,4,4,4,4,4,2,1,2,2,1,4,4,4,4,4,4,2,1,3,3,NA,15,2,NA,NA,0.07894736842105263,0,NA,NA,1,NA,4.555555555555555,3.090909090909091,2.727272727272727,4,5,5,5,5,5,5,4,5,1,2,3,3,3,3,2,1,1,2,2,2,4,4,4,4,4,3,2,1,2,3,NA,10,1,NA,NA,0.07894736842105263,0,NA,NA,1,NA,4.777777777777778,3,2.090909090909091,3,5,5,5,5,4,5,5,5,5,5,4,4,4,4,4,5,5,5,5,1,3,2,4,3,3,4,2,1,1,1,NA,30,NA,60,NA,0.07894736842105263,0,NA,NA,1,NA,4.666666666666667,2.272727272727273,4.545454545454546
203152,60,Master/Diplom/Magister,7,1,5,2.4,2.4,1.6,NaN,60,NaN,2,3,3,3,3,2,3,3,2,2,1,2,2,2,2,2,2,1,2,2,2,4,4,4,4,4,4,4,3,3,3,0,30,NA,NA,0,0.05263157894736842,0,30,NA,1,NA,2.6666666666666665,3.5454545454545454,1.8181818181818181,2,2,2,3,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,4,4,4,4,3,4,4,NA,26,NA,NA,NA,0.10526315789473684,0,NA,NA,1,NA,2.4444444444444446,3.6363636363636362,2,3,3,3,3,4,3,3,4,4,1,1,2,2,2,2,2,2,1,2,2,3,4,5,5,5,5,5,5,3,4,4,NA,30,NA,NA,NA,0.10526315789473684,0,NA,NA,1,NA,3.3333333333333335,4.363636363636363,1.7272727272727273,2,3,3,3,3,2,2,3,3,2,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,3,3,3,NA,40,NA,NA,NA,0.10526315789473684,0,NA,NA,1,NA,2.6666666666666665,3.090909090909091,1.9090909090909092,3,3,3,3,4,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,1,30,NA,NA,NA,0.07894736842105263,0,90,NA,1,NA,3,3.727272727272727,1
204119,60,Berufausbildung,4,2,5,2.6,2.6,2.8,132,144,102,3,5,5,3,5,3,3,3,3,3,1,3,3,3,3,3,2,2,2,2,3,1,3,3,3,3,3,3,1,3,3,8,0,2,0,0,0,0,480,120,1,377.14285714285717,3.6666666666666665,2.6363636363636362,2.4545454545454546,3,3,3,3,5,3,3,3,3,3,1,3,3,3,3,3,3,2,1,1,4,1,4,4,4,4,4,4,2,2,2,1,0,2,0,NA,0.02631578947368421,0,60,120,1,77.14285714285714,3.2222222222222223,3.1818181818181817,2.3636363636363638,1,3,1,3,3,3,1,1,3,3,2,3,3,3,3,3,2,2,2,2,1,1,3,3,3,3,3,3,2,3,3,1,30,2,30,NA,0.02631578947368421,0,90,150,1,107.14285714285714,2.111111111111111,2.5454545454545454,2.5454545454545454,1,3,1,1,3,3,1,1,3,4,1,4,4,4,4,4,4,1,2,2,3,2,3,4,4,4,4,4,1,3,3,1,0,1,0,NA,0.02631578947368421,0,60,60,1,60,1.8888888888888888,3.1818181818181817,3.090909090909091,5,5,5,5,5,3,3,3,5,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,0,30,1,0,NA,0.3157894736842105,1,30,60,1,38.57142857142857,4.333333333333333,2.727272727272727,1
200865,60,Master/Diplom/Magister,7,2,5,3.6,1.2,1.2,238,266,168,4,4,3,4,5,3,5,5,5,1,1,5,5,5,5,5,2,1,3,3,1,1,3,3,3,3,3,3,2,3,3,6,20,4,0,0,0,0,380,240,1,340,4.222222222222222,2.5454545454545454,3.272727272727273,3,3,4,4,4,4,5,5,5,1,1,5,5,5,5,5,4,1,4,4,2,2,4,4,4,4,3,3,2,3,3,3,20,2,0,NA,0.02631578947368421,0,200,120,1,177.14285714285714,4.111111111111111,3.090909090909091,3.6363636363636362,4,4,4,5,4,4,4,5,4,1,1,4,4,4,4,4,4,1,2,2,1,1,3,3,3,3,3,3,2,3,3,3,30,2,30,NA,0.02631578947368421,0,210,150,1,192.85714285714286,4.222222222222222,2.5454545454545454,2.8181818181818183,4,4,4,4,4,4,4,5,5,1,1,3,3,3,3,3,3,1,2,2,1,1,3,3,3,3,3,3,1,2,2,3,30,2,30,NA,0.02631578947368421,0,210,150,1,192.85714285714286,4.222222222222222,2.272727272727273,2.272727272727273,3,4,3,4,4,3,4,5,5,2,2,2,3,3,2,3,3,2,2,2,1,1,2,4,3,2,3,3,2,2,2,5,30,3,0,NA,0.02631578947368421,0,330,180,1,287.14285714285717,3.888888888888889,2.272727272727273,2.3636363636363638
204652,60,Abitur,5,1,5,3,1,1.8,266.57142857142856,318,138,2,2,2,3,1,4,5,5,5,3,1,3,3,3,3,4,2,1,1,1,1,1,2,2,2,1,2,1,1,1,1,8,0,1,0,0,0,0,480,60,1,360,3.2222222222222223,1.3636363636363635,2.272727272727273,4,3,2,3,4,4,4,4,4,1,1,3,3,3,3,3,1,1,1,1,1,1,3,3,2,2,3,1,1,1,1,6,30,3,0,NA,0.02631578947368421,0,390,180,1,330,3.5555555555555554,1.7272727272727273,1.9090909090909092,3,4,2,3,1,3,3,4,5,1,1,4,4,4,4,4,1,1,1,1,1,1,3,3,3,3,3,1,1,1,1,5,0,2,0,NA,0.02631578947368421,0,300,120,1,248.57142857142858,3.111111111111111,1.9090909090909092,2.3636363636363638,3,3,2,3,1,3,1,5,5,3,1,3,3,3,3,3,2,1,2,2,1,1,4,4,4,4,3,1,1,1,1,4,30,3,0,NA,0.02631578947368421,0,270,180,1,244.28571428571428,2.888888888888889,2.272727272727273,2.3636363636363638,3,3,2,5,5,4,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,30,2,30,NA,0.3157894736842105,1,150,150,1,150,4.111111111111111,1,1
200916,60,Master/Diplom/Magister,7,2,5,4.4,1.8,2.4,51.42857142857143,75,30,5,5,5,5,3,5,5,5,5,2,1,2,2,2,2,4,3,1,2,2,3,3,2,1,1,1,2,1,1,1,1,1,NA,1,NA,0,0.05263157894736842,0,NA,NA,1,NA,4.777777777777778,1.5454545454545454,2.090909090909091,4,3,3,4,5,5,5,5,5,3,2,3,3,2,2,5,3,1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,30,2,NA,NA,0.05263157894736842,0,90,NA,1,NA,4.333333333333333,1.1818181818181819,2.5454545454545454,5,5,4,5,4,5,4,5,5,1,1,3,3,3,3,3,2,1,2,2,3,3,3,2,2,2,3,2,1,1,1,1,NA,1,NA,NA,0.07894736842105263,0,NA,NA,1,NA,4.666666666666667,2.090909090909091,2.1818181818181817,4,5,4,5,4,4,5,5,5,1,2,3,3,3,3,3,3,1,2,2,1,3,2,2,1,1,3,2,1,2,2,2,NA,2,NA,NA,0.07894736842105263,0,NA,NA,1,NA,4.555555555555555,1.8181818181818181,2.3636363636363638,4,5,4,5,5,4,4,5,5,5,5,4,4,4,4,4,4,5,5,5,1,1,1,2,1,1,3,2,1,2,2,1,0,0,30,NA,0.02631578947368421,0,60,30,1,51.42857142857143,4.555555555555555,1.5454545454545454,4.454545454545454
203258,60,NA,NA,1,5,2.6,1.8,2,NaN,NaN,0,3,4,1,2,2,1,5,3,4,1,1,2,2,2,2,3,2,1,2,2,1,1,3,3,3,3,4,1,1,1,2,1,NA,NA,0,0,0.05263157894736842,0,NA,NA,1,NA,2.7777777777777777,2.090909090909091,1.8181818181818181,2,2,1,3,3,2,2,4,4,1,1,2,2,2,2,3,2,1,2,2,1,1,2,2,2,2,3,1,1,2,2,1,NA,NA,20,NA,0.07894736842105263,0,NA,NA,1,NA,2.5555555555555554,1.7272727272727273,1.8181818181818181,2,3,1,3,4,1,3,5,5,2,1,3,3,3,3,3,3,1,2,2,3,2,4,4,4,4,4,4,1,4,4,1,NA,NA,10,NA,0.07894736842105263,0,NA,NA,1,NA,3,3.4545454545454546,2.3636363636363638,3,4,1,2,4,1,2,5,4,1,1,2,2,2,2,3,1,1,2,2,3,2,2,1,1,1,3,1,1,1,3,1,NA,0,0,NA,0.05263157894736842,0,NA,0,1,NA,2.888888888888889,1.7272727272727273,1.7272727272727273,3,4,1,3,3,2,3,2,4,5,5,NA,4,4,4,4,5,5,5,5,1,1,2,2,2,2,3,1,1,2,3,1,NA,NA,15,NA,0.10526315789473684,0.09090909090909091,NA,NA,1,NA,2.7777777777777777,1.8181818181818181,4.6
201603,60,NA,NA,2,5,3.6,2.4,2.6,98.57142857142857,86.66666666666667,120,4,4,3,4,3,2,3,4,4,3,2,3,3,3,3,3,1,1,2,2,3,4,2,4,3,2,3,3,1,4,3,2,NA,2,NA,0,0.05263157894736842,0,NA,NA,1,NA,3.4444444444444446,2.909090909090909,2.3636363636363638,4,4,2,4,4,3,4,4,5,2,1,3,3,3,3,3,3,1,2,1,3,2,2,3,2,2,2,2,1,3,3,1,20,NA,30,NA,0.05263157894736842,0,80,NA,1,NA,3.7777777777777777,2.272727272727273,2.272727272727273,2,3,3,4,4,2,3,4,4,1,1,3,3,3,3,3,2,1,2,2,2,3,2,3,2,2,2,2,1,3,3,1,30,2,NA,NA,0.05263157894736842,0,90,NA,1,NA,3.2222222222222223,2.272727272727273,2.1818181818181817,4,4,3,3,3,4,4,4,4,2,1,4,4,3,2,4,2,1,2,2,2,2,3,4,3,3,4,2,1,3,2,1,30,2,0,NA,0.02631578947368421,0,90,120,1,98.57142857142857,3.6666666666666665,2.6363636363636362,2.4545454545454546,4,4,3,4,4,2,2,4,4,5,4,3,3,3,3,3,3,5,5,5,2,4,3,5,3,2,4,2,1,3,1,1,NA,NA,30,NA,0.07894736842105263,0,NA,NA,1,NA,3.4444444444444446,2.727272727272727,3.8181818181818183
